Gender,CustomerType,Age,TypeofTravel,Class,FlightDistancemiles,Inflightwifiservice,DepartureArrivaltimeconvenient,EaseofOnlinebooking,Gatelocation,Foodanddrink,Onlineboarding,Seatcomfort,Inflightentertainment,Onboardservice,Legroomservice,Baggagehandling,Checkinservice,Inflightservice,Cleanliness,DepartureDelayinMinutes,ArrivalDelayinMinutes,satisfaction
Female,Loyal Customer,46,Business travel,Business,255,4,5,4,4,5,4,5,4,4,4,4,5,4,5,0,0,satisfied
Female,Loyal Customer,13,Personal Travel,Eco Plus,262,5,3,5,5,1,5,5,1,4,5,1,1,2,1,0,0,satisfied
Female,Loyal Customer,19,Personal Travel,Eco,581,3,5,3,1,2,3,2,2,3,4,4,4,4,2,0,0,neutralordissatisfied
Male,Loyal Customer,51,Business travel,Business,1963,3,3,3,3,2,5,5,4,4,5,4,3,4,5,27,36,satisfied
Female,disloyal Customer,26,Business travel,Eco,563,0,0,0,3,3,0,3,3,5,2,4,4,3,3,2,0,satisfied
Male,Loyal Customer,69,Business travel,Business,387,2,3,3,3,5,4,3,2,2,2,2,4,2,1,0,0,neutralordissatisfied
Female,Loyal Customer,19,Business travel,Business,2417,4,4,5,4,4,4,4,4,5,4,4,5,4,4,32,15,satisfied
Female,disloyal Customer,23,Business travel,Eco,683,0,0,0,2,2,0,2,2,3,2,3,2,2,2,6,4,satisfied
Male,Loyal Customer,30,Business travel,Business,1912,2,4,4,4,2,2,2,2,1,5,4,2,4,2,0,0,neutralordissatisfied
Male,Loyal Customer,63,Personal Travel,Eco,541,3,1,3,4,4,3,4,4,4,3,4,4,3,4,36,23,neutralordissatisfied
Female,Loyal Customer,47,Business travel,Business,447,5,5,5,5,4,5,5,4,4,3,4,3,4,4,31,12,satisfied
Female,Loyal Customer,9,Personal Travel,Eco,680,1,1,1,4,4,1,5,4,4,4,4,2,4,4,5,0,neutralordissatisfied
Female,Loyal Customer,47,Business travel,Business,351,5,5,5,5,4,1,4,5,5,5,5,4,5,2,0,0,satisfied
Female,Loyal Customer,57,Business travel,Eco,1919,2,5,5,5,2,2,2,1,2,4,3,2,4,2,179,157,neutralordissatisfied
Male,Loyal Customer,37,Business travel,Business,1714,3,3,3,3,3,5,4,4,4,4,5,3,4,5,0,0,satisfied
Male,Loyal Customer,37,Business travel,Eco,1005,4,3,3,3,4,4,4,4,4,4,4,3,3,4,17,10,neutralordissatisfied
Female,Loyal Customer,14,Personal Travel,Eco,532,3,5,3,4,4,3,2,4,3,4,5,3,5,4,0,0,neutralordissatisfied
Female,Loyal Customer,54,Business travel,Business,1379,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,1,satisfied
Female,Loyal Customer,57,Business travel,Eco Plus,817,2,1,1,1,1,4,4,2,2,2,2,2,2,1,0,0,neutralordissatisfied
Male,Loyal Customer,31,Business travel,Business,1448,4,4,4,4,5,5,5,5,4,3,3,5,1,5,5,8,satisfied
Female,disloyal Customer,24,Business travel,Eco,2342,1,1,1,3,4,1,5,4,3,4,4,4,3,4,2,0,neutralordissatisfied
Female,Loyal Customer,46,Business travel,Business,373,1,1,5,1,3,5,5,4,4,4,4,5,4,4,79,66,satisfied
Male,Loyal Customer,39,Business travel,Business,1391,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,1,satisfied
Male,Loyal Customer,23,Business travel,Business,630,5,5,5,5,4,4,4,4,3,3,5,4,5,4,0,17,satisfied
Male,Loyal Customer,24,Business travel,Business,851,3,4,4,4,3,3,3,3,1,2,3,2,4,3,28,40,neutralordissatisfied
Male,Loyal Customer,42,Personal Travel,Eco,1258,3,4,3,2,1,3,1,1,5,4,4,4,4,1,28,36,neutralordissatisfied
Male,Loyal Customer,15,Personal Travel,Eco,192,2,1,2,3,4,2,4,4,4,3,2,4,2,4,49,50,neutralordissatisfied
Female,Loyal Customer,39,Business travel,Business,1567,1,1,2,1,4,2,4,4,4,4,4,2,4,2,0,0,satisfied
Male,Loyal Customer,58,Business travel,Eco,231,4,4,3,3,4,4,4,4,1,1,4,1,4,4,27,13,satisfied
Male,Loyal Customer,48,Business travel,Business,1576,1,1,1,1,5,4,4,4,4,4,4,3,4,3,0,0,satisfied
Male,disloyal Customer,22,Business travel,Eco,746,1,1,1,1,1,1,1,4,4,2,5,1,5,1,213,221,neutralordissatisfied
Female,disloyal Customer,24,Business travel,Eco,1310,3,3,3,3,4,3,4,4,5,4,4,3,4,4,0,0,neutralordissatisfied
Female,disloyal Customer,26,Business travel,Eco,643,3,1,3,4,4,3,4,4,4,3,3,1,3,4,120,121,neutralordissatisfied
Male,Loyal Customer,22,Business travel,Business,3920,3,3,3,3,5,5,5,5,4,5,5,5,5,5,0,0,satisfied
Female,disloyal Customer,34,Business travel,Business,482,3,3,3,1,3,3,3,3,4,3,4,4,5,3,0,4,neutralordissatisfied
Female,Loyal Customer,35,Business travel,Eco,1092,5,5,5,5,5,5,5,5,3,2,3,4,2,5,1,0,satisfied
Female,Loyal Customer,58,Personal Travel,Eco,1739,1,4,1,2,4,4,5,3,3,1,3,5,3,4,48,46,neutralordissatisfied
Male,Loyal Customer,42,Business travel,Business,3376,5,5,5,5,3,5,4,5,5,5,5,5,5,4,69,55,satisfied
Female,disloyal Customer,17,Business travel,Eco,530,4,0,4,4,5,4,5,5,4,5,5,3,4,5,0,3,satisfied
Male,Loyal Customer,38,Business travel,Business,89,4,1,1,1,3,3,3,1,1,2,4,4,1,4,13,0,neutralordissatisfied
Male,Loyal Customer,25,Business travel,Eco,1723,0,5,0,2,5,0,5,5,2,1,3,4,4,5,7,0,satisfied
Female,Loyal Customer,38,Personal Travel,Eco Plus,222,5,5,5,4,4,5,4,4,2,5,3,3,4,4,0,0,satisfied
Female,disloyal Customer,17,Business travel,Business,229,3,3,3,3,2,3,2,2,4,5,3,3,3,2,0,0,neutralordissatisfied
Male,disloyal Customer,23,Business travel,Business,628,3,3,4,2,4,1,1,2,4,2,3,1,4,1,194,218,neutralordissatisfied
Male,disloyal Customer,22,Business travel,Eco,403,2,5,2,5,5,2,1,5,3,2,4,3,4,5,1,57,neutralordissatisfied
Male,Loyal Customer,37,Business travel,Eco,209,1,5,5,5,1,1,1,1,2,5,3,1,4,1,0,0,neutralordissatisfied
Male,Loyal Customer,60,Business travel,Business,2870,2,2,2,2,5,4,5,5,5,5,5,3,5,4,18,27,satisfied
Female,Loyal Customer,15,Personal Travel,Eco,1400,1,4,1,4,2,1,2,2,2,3,2,5,3,2,0,0,neutralordissatisfied
Female,Loyal Customer,67,Personal Travel,Eco Plus,483,1,5,5,5,3,4,5,2,2,5,1,4,2,1,5,0,neutralordissatisfied
Male,Loyal Customer,55,Business travel,Business,3808,4,4,4,4,4,4,5,5,5,5,5,5,5,3,0,12,satisfied
Female,Loyal Customer,48,Business travel,Business,2589,4,4,4,4,4,4,4,5,5,5,5,4,5,5,0,0,satisfied
Male,Loyal Customer,38,Business travel,Business,3668,0,0,0,3,4,5,2,4,4,4,4,4,4,1,0,0,satisfied
Male,Loyal Customer,8,Personal Travel,Eco,2475,2,1,3,3,1,3,1,1,2,3,4,4,3,1,0,0,neutralordissatisfied
Female,Loyal Customer,57,Business travel,Business,3109,3,3,3,3,2,5,5,4,4,4,4,4,4,5,0,0,satisfied
Male,Loyal Customer,67,Personal Travel,Eco,719,4,4,4,3,4,4,4,4,3,2,5,4,5,4,37,29,neutralordissatisfied
Female,disloyal Customer,22,Business travel,Eco,1096,4,4,4,2,4,5,4,3,4,4,4,4,5,4,137,105,satisfied
Female,Loyal Customer,22,Personal Travel,Eco,328,1,1,1,3,1,1,1,1,4,3,3,4,4,1,5,14,neutralordissatisfied
Male,Loyal Customer,46,Business travel,Eco,344,4,4,4,4,4,4,4,4,3,4,4,4,4,4,75,65,satisfied
Female,Loyal Customer,58,Business travel,Business,270,4,1,4,4,2,4,2,5,5,4,5,2,5,4,65,71,satisfied
Male,disloyal Customer,48,Business travel,Eco,173,4,0,3,1,4,3,5,4,4,5,5,2,4,4,0,0,satisfied
Male,disloyal Customer,35,Business travel,Eco,241,2,0,2,4,1,2,1,1,2,3,3,2,2,1,30,44,neutralordissatisfied
Female,Loyal Customer,34,Business travel,Eco,129,3,2,2,2,3,4,3,3,2,2,2,5,4,3,7,20,satisfied
Female,Loyal Customer,10,Personal Travel,Eco,954,3,1,3,2,3,3,3,3,2,5,1,1,1,3,0,0,neutralordissatisfied
Female,Loyal Customer,39,Business travel,Eco,332,2,4,4,4,2,2,2,2,1,5,5,1,1,2,1,17,satisfied
Male,Loyal Customer,40,Business travel,Business,1440,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,0,satisfied
Male,Loyal Customer,31,Business travel,Eco,190,0,0,0,3,4,5,2,4,1,3,2,2,4,4,0,3,satisfied
Female,disloyal Customer,24,Business travel,Eco,1222,5,5,5,4,5,5,3,5,3,3,3,5,5,5,7,0,satisfied
Male,Loyal Customer,45,Business travel,Business,2356,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0,satisfied
Female,disloyal Customer,54,Business travel,Business,1303,5,5,5,1,2,5,5,2,3,4,5,4,5,2,0,0,satisfied
Male,Loyal Customer,31,Business travel,Business,3916,3,3,4,3,3,4,3,3,2,1,1,4,2,3,0,2,satisfied
Female,Loyal Customer,47,Business travel,Business,1172,5,5,5,5,5,4,5,4,4,4,4,3,4,5,29,16,satisfied
Male,Loyal Customer,13,Personal Travel,Eco Plus,986,2,5,2,3,4,2,5,4,5,5,4,3,5,4,0,0,neutralordissatisfied
Male,Loyal Customer,37,Business travel,Business,2483,2,2,2,2,2,3,4,2,2,1,2,3,2,2,0,1,neutralordissatisfied
Male,Loyal Customer,14,Personal Travel,Eco,1050,4,4,4,1,3,4,3,3,4,3,1,3,1,3,11,0,neutralordissatisfied
Male,Loyal Customer,8,Personal Travel,Eco,628,1,5,0,1,3,0,3,3,3,3,4,5,4,3,0,0,neutralordissatisfied
Male,Loyal Customer,49,Personal Travel,Eco,1069,3,4,3,1,3,3,3,3,4,5,5,3,4,3,12,7,neutralordissatisfied
Female,Loyal Customer,42,Business travel,Business,280,1,1,1,1,5,4,5,5,5,5,5,3,5,5,16,7,satisfied
Male,Loyal Customer,33,Personal Travel,Eco,357,3,4,3,1,3,3,3,3,2,5,1,3,5,3,0,0,neutralordissatisfied
Male,disloyal Customer,20,Business travel,Business,1299,4,5,4,4,5,4,5,5,4,3,4,3,4,5,0,12,satisfied
Male,disloyal Customer,29,Business travel,Business,770,5,4,4,3,2,4,1,2,5,5,5,3,4,2,10,14,satisfied
Female,Loyal Customer,72,Business travel,Eco,1144,2,1,1,1,3,3,3,2,2,2,2,4,2,4,0,17,neutralordissatisfied
Female,Loyal Customer,43,Business travel,Eco,471,2,2,2,2,3,3,4,2,2,2,2,2,2,4,20,5,neutralordissatisfied
Female,disloyal Customer,20,Business travel,Eco,814,2,2,2,4,4,2,4,4,3,2,4,4,5,4,0,11,neutralordissatisfied
Female,disloyal Customer,22,Business travel,Eco,1102,3,4,4,3,5,4,5,5,1,4,2,1,3,5,1,6,neutralordissatisfied
Male,Loyal Customer,67,Personal Travel,Eco,1482,1,4,1,4,2,1,2,2,2,1,1,4,2,2,103,92,neutralordissatisfied
Female,Loyal Customer,44,Business travel,Business,237,1,1,1,1,2,5,4,4,4,4,4,3,4,4,7,4,satisfied
Female,Loyal Customer,66,Personal Travel,Eco,547,3,5,3,2,5,5,5,5,5,3,5,3,5,5,37,40,neutralordissatisfied
Male,disloyal Customer,24,Business travel,Eco,270,2,0,2,5,2,2,2,2,3,2,4,3,5,2,8,1,neutralordissatisfied
Male,Loyal Customer,46,Business travel,Business,2719,2,3,4,3,4,3,3,2,2,3,2,2,2,2,0,0,neutralordissatisfied
Male,Loyal Customer,34,Personal Travel,Eco,222,2,5,2,4,1,2,1,1,4,4,5,2,2,1,0,0,neutralordissatisfied
Male,Loyal Customer,38,Personal Travel,Eco,925,4,4,4,2,5,4,5,5,5,3,4,5,4,5,0,0,satisfied
Male,disloyal Customer,25,Business travel,Eco,1408,4,4,4,2,4,5,5,5,2,3,1,5,5,5,0,0,satisfied
Female,Loyal Customer,12,Personal Travel,Eco,134,3,2,0,3,1,0,4,1,1,5,3,2,4,1,0,0,neutralordissatisfied
Male,Loyal Customer,32,Business travel,Business,2845,1,1,1,1,4,4,4,4,4,1,4,1,5,4,12,4,satisfied
Female,disloyal Customer,27,Business travel,Eco,197,4,2,3,4,4,3,4,4,2,4,4,4,3,4,0,0,neutralordissatisfied
Female,Loyal Customer,40,Business travel,Business,1325,2,2,2,2,2,3,4,2,2,2,2,1,2,1,0,0,neutralordissatisfied
Male,Loyal Customer,39,Business travel,Eco,208,4,4,4,4,4,4,4,4,1,2,1,5,4,4,30,22,satisfied
Female,disloyal Customer,30,Business travel,Eco,764,2,2,2,4,3,2,3,3,1,1,4,4,3,3,26,4,neutralordissatisfied
Male,Loyal Customer,51,Business travel,Business,3462,4,4,4,4,4,5,4,4,4,4,4,5,4,5,0,0,satisfied
Male,disloyal Customer,56,Personal Travel,Eco,369,0,2,0,4,3,0,3,3,1,5,3,3,4,3,0,0,satisfied
Male,Loyal Customer,58,Business travel,Business,2384,2,2,3,2,2,5,5,4,4,4,4,3,4,4,4,0,satisfied
Male,Loyal Customer,31,Business travel,Business,1491,3,4,3,3,3,4,3,3,5,3,4,3,4,3,24,10,satisfied
Male,Loyal Customer,28,Business travel,Eco Plus,89,0,0,0,4,3,0,3,3,3,5,2,1,1,3,0,0,satisfied
Female,Loyal Customer,50,Business travel,Eco,406,3,1,3,3,2,4,1,3,3,3,3,1,3,1,0,0,satisfied
Male,Loyal Customer,24,Business travel,Eco,484,1,5,5,5,1,1,2,1,1,4,4,2,4,1,0,0,neutralordissatisfied
Male,Loyal Customer,63,Business travel,Business,416,3,1,1,1,3,4,3,3,3,3,3,2,3,4,0,0,neutralordissatisfied
Male,Loyal Customer,55,Business travel,Business,1759,1,1,3,1,4,4,5,4,4,4,4,4,4,3,39,36,satisfied
Male,Loyal Customer,57,Business travel,Business,3463,1,1,1,1,2,4,4,4,4,4,4,4,4,3,0,0,satisfied
Male,Loyal Customer,50,Business travel,Business,1849,3,3,3,3,2,5,5,3,3,2,3,3,3,3,0,7,satisfied
Male,disloyal Customer,63,Business travel,Eco,583,2,0,2,4,2,2,2,5,5,5,5,2,5,2,217,217,neutralordissatisfied
Female,Loyal Customer,51,Business travel,Business,985,4,4,4,4,3,4,5,4,4,4,4,5,4,4,0,0,satisfied
Female,Loyal Customer,11,Business travel,Eco,1069,2,3,3,3,2,3,1,2,2,1,3,4,4,2,0,0,neutralordissatisfied
Male,Loyal Customer,26,Business travel,Business,1977,3,5,5,5,3,3,3,3,4,2,4,1,3,3,66,63,neutralordissatisfied
Female,disloyal Customer,19,Business travel,Eco,603,3,1,3,4,1,3,1,1,3,3,3,2,4,1,0,0,neutralordissatisfied
Female,Loyal Customer,49,Business travel,Eco,590,4,1,1,1,2,4,3,4,4,4,4,2,4,1,35,52,neutralordissatisfied
Female,Loyal Customer,41,Business travel,Business,2905,0,0,0,3,3,4,4,3,3,3,3,4,3,5,5,2,satisfied
Male,Loyal Customer,24,Business travel,Business,251,1,4,4,4,1,1,1,1,3,1,3,2,4,1,9,13,neutralordissatisfied
Female,Loyal Customer,65,Business travel,Eco,344,3,2,4,2,5,4,4,3,3,3,3,4,3,1,29,45,neutralordissatisfied
Male,disloyal Customer,29,Business travel,Business,1242,4,4,4,3,4,4,4,4,4,2,4,4,4,4,0,0,satisfied
Male,Loyal Customer,41,Business travel,Business,2225,4,4,4,4,2,2,1,4,4,4,4,5,4,5,0,0,satisfied
Male,Loyal Customer,48,Business travel,Business,2393,1,1,1,1,2,1,5,4,4,4,4,2,4,5,0,0,satisfied
Male,Loyal Customer,44,Business travel,Business,3867,2,2,3,2,2,4,4,5,5,4,5,5,5,5,105,105,satisfied
Female,Loyal Customer,25,Personal Travel,Eco,522,3,4,3,1,4,3,3,4,4,1,4,5,4,4,0,0,neutralordissatisfied
Female,Loyal Customer,42,Personal Travel,Eco,610,3,4,3,2,1,3,4,3,3,3,3,4,3,1,0,0,neutralordissatisfied
Male,Loyal Customer,42,Business travel,Eco,913,4,1,1,1,4,4,4,4,2,3,2,4,1,4,0,0,satisfied
Female,Loyal Customer,29,Personal Travel,Eco,356,2,2,2,4,5,2,5,5,4,3,4,1,4,5,0,0,neutralordissatisfied
Female,disloyal Customer,36,Business travel,Eco,1123,4,4,4,5,5,4,5,5,5,3,2,5,3,5,0,7,neutralordissatisfied
Female,Loyal Customer,22,Personal Travel,Eco,447,4,3,4,3,2,4,2,2,1,4,3,1,3,2,2,0,neutralordissatisfied
Male,Loyal Customer,38,Business travel,Business,1744,3,3,3,3,4,3,4,4,4,4,4,4,4,5,23,30,satisfied
Female,Loyal Customer,56,Business travel,Business,2741,3,3,3,3,5,5,4,4,4,4,4,3,4,3,0,0,satisfied
Female,Loyal Customer,44,Business travel,Eco,1118,5,2,1,2,5,5,5,5,2,1,2,5,4,5,333,371,satisfied
Male,Loyal Customer,53,Business travel,Business,3464,2,2,2,2,5,4,5,5,5,5,5,5,5,3,0,0,satisfied
Female,Loyal Customer,55,Business travel,Business,2517,4,3,3,3,3,4,3,4,4,4,4,2,4,4,0,0,neutralordissatisfied
Male,disloyal Customer,39,Business travel,Business,1624,4,4,4,4,3,4,3,3,3,2,4,5,4,3,0,0,neutralordissatisfied
Female,Loyal Customer,48,Business travel,Business,3407,5,5,4,5,5,5,5,3,3,4,4,3,3,3,0,0,satisfied
Male,Loyal Customer,24,Business travel,Business,3073,1,1,1,1,5,5,5,5,3,2,4,3,3,5,0,0,satisfied
Male,Loyal Customer,66,Personal Travel,Eco,192,2,4,2,3,3,2,3,3,4,4,5,4,5,3,15,4,neutralordissatisfied
Male,Loyal Customer,69,Personal Travel,Eco Plus,651,2,3,2,2,5,2,2,5,3,3,3,4,5,5,0,0,neutralordissatisfied
Male,Loyal Customer,22,Business travel,Business,2561,5,5,5,5,4,4,4,4,4,2,2,3,1,4,0,0,satisfied
Male,Loyal Customer,51,Business travel,Eco,640,2,3,3,3,2,2,2,2,2,3,3,3,4,2,0,6,neutralordissatisfied
Male,Loyal Customer,33,Business travel,Business,3364,4,3,3,3,1,1,4,1,3,4,3,2,3,1,43,38,neutralordissatisfied
Female,Loyal Customer,34,Business travel,Business,1569,2,2,2,2,3,1,3,3,3,4,3,3,3,3,0,0,satisfied
Female,Loyal Customer,33,Business travel,Business,1553,5,5,5,5,4,1,5,5,5,5,5,4,5,1,0,4,satisfied
Male,Loyal Customer,48,Personal Travel,Eco,1670,4,0,4,3,4,4,3,4,5,2,4,5,4,4,0,0,neutralordissatisfied
Male,disloyal Customer,20,Business travel,Eco,302,3,2,3,2,5,3,5,5,4,5,2,4,3,5,0,0,neutralordissatisfied
Female,Loyal Customer,8,Personal Travel,Eco,1158,1,4,1,1,1,1,1,1,3,4,5,5,5,1,22,15,neutralordissatisfied
Male,Loyal Customer,43,Business travel,Business,3305,0,3,0,4,4,5,5,5,5,1,1,2,5,1,0,0,satisfied
Female,Loyal Customer,8,Personal Travel,Eco Plus,486,2,5,5,5,3,5,3,3,4,4,4,5,4,3,19,1,neutralordissatisfied
Female,Loyal Customer,64,Personal Travel,Eco,376,1,5,1,1,2,4,5,4,4,1,4,3,4,4,0,0,neutralordissatisfied
Male,Loyal Customer,34,Business travel,Eco Plus,2537,5,4,4,4,5,5,5,5,2,1,5,2,2,5,0,0,satisfied
Female,disloyal Customer,24,Business travel,Eco,920,3,3,3,3,3,3,3,3,2,3,4,2,4,3,0,0,neutralordissatisfied
Male,Loyal Customer,37,Business travel,Business,1619,2,2,2,2,5,2,3,5,5,5,5,4,5,1,8,0,satisfied
Male,Loyal Customer,48,Personal Travel,Eco,544,3,4,3,4,5,3,5,5,3,3,3,2,3,5,0,0,neutralordissatisfied
Female,Loyal Customer,67,Personal Travel,Eco,1044,1,3,2,1,2,1,3,5,5,2,5,4,5,1,0,0,neutralordissatisfied
Male,Loyal Customer,38,Business travel,Business,1633,1,3,3,3,4,4,3,3,3,3,1,2,3,1,0,0,neutralordissatisfied
Male,disloyal Customer,33,Business travel,Eco,550,3,2,3,3,3,3,3,3,4,1,4,2,3,3,0,0,neutralordissatisfied
Male,Loyal Customer,7,Personal Travel,Eco,423,4,5,4,3,3,4,3,3,2,2,3,2,2,3,0,0,neutralordissatisfied
Male,Loyal Customer,46,Business travel,Business,1727,2,2,2,2,5,5,5,4,4,4,4,4,4,3,0,0,satisfied
Male,Loyal Customer,31,Business travel,Business,3060,4,1,5,1,4,4,4,4,1,4,4,3,3,4,0,5,neutralordissatisfied
Female,Loyal Customer,9,Personal Travel,Eco,441,3,5,3,4,1,3,1,1,4,2,1,4,3,1,8,7,neutralordissatisfied
Female,Loyal Customer,55,Business travel,Business,240,4,4,4,4,2,4,4,4,4,4,4,3,4,3,0,18,satisfied
Male,Loyal Customer,34,Business travel,Eco,455,4,1,1,1,4,4,4,4,3,3,1,2,3,4,0,0,satisfied
Female,disloyal Customer,25,Business travel,Eco,1195,4,4,4,3,5,4,3,5,2,4,4,3,1,5,0,0,satisfied
Male,Loyal Customer,59,Business travel,Business,2809,5,2,5,5,2,5,4,4,4,4,4,4,4,4,0,0,satisfied
Female,Loyal Customer,23,Business travel,Eco,1671,1,5,5,5,1,1,1,1,2,1,1,3,1,1,1,24,neutralordissatisfied
Female,disloyal Customer,37,Business travel,Eco,301,3,3,3,2,3,2,2,4,5,4,5,2,1,2,220,219,neutralordissatisfied
Male,Loyal Customer,24,Business travel,Business,3835,1,1,1,1,4,4,4,4,3,4,5,5,4,4,38,45,satisfied
Female,Loyal Customer,47,Personal Travel,Eco Plus,448,2,3,2,3,3,1,2,2,2,2,2,4,2,3,2,0,neutralordissatisfied
Female,disloyal Customer,27,Business travel,Business,957,3,3,3,1,1,3,1,1,5,2,4,4,4,1,0,2,neutralordissatisfied
Female,Loyal Customer,46,Business travel,Eco,1013,4,2,2,2,5,3,3,4,4,4,4,1,4,1,0,0,neutralordissatisfied
Male,Loyal Customer,39,Business travel,Business,1699,2,2,2,2,2,5,4,4,4,4,4,5,4,5,2,0,satisfied
Female,Loyal Customer,34,Personal Travel,Eco,1052,4,5,4,4,2,4,2,2,4,4,4,5,5,2,0,0,satisfied
Female,Loyal Customer,35,Personal Travel,Eco,992,2,5,2,5,1,2,1,1,4,4,4,4,4,1,14,11,neutralordissatisfied
Female,Loyal Customer,53,Business travel,Business,370,1,1,1,1,4,1,1,5,5,5,5,5,5,4,11,20,satisfied
Male,Loyal Customer,37,Business travel,Eco Plus,259,4,4,4,4,4,4,4,4,2,4,3,2,4,4,24,26,neutralordissatisfied
Female,Loyal Customer,23,Business travel,Eco Plus,463,5,1,1,1,5,5,3,5,1,3,2,1,1,5,0,0,satisfied
Male,Loyal Customer,60,Personal Travel,Eco,551,1,1,1,3,3,1,3,3,1,3,3,1,4,3,0,0,neutralordissatisfied
Male,disloyal Customer,20,Business travel,Eco,265,2,4,2,4,2,2,2,2,1,4,4,1,4,2,25,72,neutralordissatisfied
Female,Loyal Customer,18,Personal Travel,Eco,583,2,5,2,3,5,2,5,5,5,4,5,3,5,5,37,26,neutralordissatisfied
Male,Loyal Customer,38,Business travel,Eco,255,3,2,4,4,3,3,3,3,1,5,4,1,3,3,22,24,neutralordissatisfied
Female,Loyal Customer,52,Business travel,Eco Plus,353,4,1,4,1,2,4,3,4,4,4,4,1,4,1,0,0,satisfied
Female,Loyal Customer,43,Business travel,Eco,1075,3,1,1,1,5,5,3,2,2,3,2,1,2,2,0,0,satisfied
Female,Loyal Customer,64,Personal Travel,Eco,781,4,2,4,3,1,3,3,3,3,4,5,3,3,3,63,57,neutralordissatisfied
Female,Loyal Customer,27,Business travel,Business,236,2,4,4,4,2,2,2,2,2,1,3,2,3,2,9,12,neutralordissatisfied
Male,disloyal Customer,26,Business travel,Eco,337,2,1,2,2,1,2,1,1,4,3,2,3,3,1,1,0,neutralordissatisfied
Female,Loyal Customer,50,Business travel,Business,3926,5,5,5,5,4,2,2,4,4,5,4,3,4,1,0,0,satisfied
Female,Loyal Customer,37,Business travel,Eco,419,3,4,3,3,3,3,3,3,1,2,4,4,4,3,9,12,neutralordissatisfied
Male,Loyal Customer,48,Business travel,Business,1751,4,4,3,4,5,4,5,4,4,4,4,5,4,3,34,14,satisfied
Male,Loyal Customer,55,Personal Travel,Eco,118,2,3,2,3,3,2,5,3,1,4,5,2,3,3,0,0,neutralordissatisfied
Male,Loyal Customer,39,Personal Travel,Eco,227,3,5,3,3,4,3,4,4,5,5,4,5,4,4,0,8,neutralordissatisfied
Male,Loyal Customer,52,Personal Travel,Eco Plus,1814,2,5,1,5,4,1,4,4,4,5,4,3,5,4,0,9,neutralordissatisfied
Female,Loyal Customer,55,Personal Travel,Eco,109,2,5,2,4,4,5,5,2,2,2,4,1,2,2,0,0,neutralordissatisfied
Female,Loyal Customer,51,Business travel,Business,1172,4,4,3,4,4,4,5,4,4,4,4,5,4,5,0,0,satisfied
Male,Loyal Customer,35,Personal Travel,Eco,696,3,4,3,4,5,3,4,5,5,2,5,5,4,5,6,0,neutralordissatisfied
Male,Loyal Customer,65,Personal Travel,Eco,427,3,5,3,3,4,3,4,4,2,1,5,1,1,4,20,22,neutralordissatisfied
Male,disloyal Customer,10,Business travel,Eco,689,4,4,4,1,5,4,5,5,4,1,5,4,3,5,2,0,satisfied
Female,Loyal Customer,45,Personal Travel,Eco,843,3,5,3,2,2,3,4,4,4,3,4,4,4,2,25,17,neutralordissatisfied
Female,Loyal Customer,38,Personal Travel,Eco,407,3,2,3,2,3,3,3,3,1,1,3,2,2,3,60,46,neutralordissatisfied
Male,Loyal Customer,42,Business travel,Eco,468,4,2,2,2,5,4,5,5,1,2,3,4,3,5,112,102,neutralordissatisfied
Female,Loyal Customer,43,Business travel,Eco,781,3,5,5,5,5,2,3,3,3,3,3,1,3,1,10,4,neutralordissatisfied
Male,disloyal Customer,15,Business travel,Eco,1322,2,2,2,1,3,2,3,3,3,5,1,1,4,3,27,10,neutralordissatisfied
Male,Loyal Customer,23,Business travel,Business,2327,2,2,2,2,4,4,4,4,4,3,5,4,4,4,0,0,satisfied
Male,Loyal Customer,30,Personal Travel,Eco,689,2,1,2,3,4,2,4,4,1,1,3,4,3,4,0,0,neutralordissatisfied
Male,Loyal Customer,57,Business travel,Eco,196,3,2,2,2,3,3,3,3,4,2,4,3,4,3,0,0,neutralordissatisfied
Male,Loyal Customer,20,Business travel,Eco,611,1,4,4,4,1,1,2,1,4,2,4,2,3,1,8,0,neutralordissatisfied
Female,Loyal Customer,47,Business travel,Business,484,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,1,satisfied
Male,Loyal Customer,30,Personal Travel,Eco,376,3,5,3,2,5,3,5,5,4,4,4,5,4,5,17,17,neutralordissatisfied
Female,Loyal Customer,58,Personal Travel,Eco,534,2,5,2,3,3,5,5,4,4,2,4,4,4,3,0,0,neutralordissatisfied
Female,disloyal Customer,26,Business travel,Eco,404,1,5,2,4,3,2,3,3,4,2,2,1,2,3,0,0,neutralordissatisfied
Female,Loyal Customer,69,Business travel,Eco,362,2,3,3,3,2,3,3,2,2,2,2,3,2,2,9,32,neutralordissatisfied
Male,Loyal Customer,41,Business travel,Eco,996,3,3,3,3,3,3,3,3,1,3,1,3,2,3,0,5,satisfied
Female,disloyal Customer,30,Business travel,Eco,239,3,2,3,3,1,3,1,1,4,5,3,2,2,1,0,0,neutralordissatisfied
Male,Loyal Customer,33,Business travel,Eco Plus,353,0,0,0,4,5,0,5,5,1,4,4,3,2,5,0,0,satisfied
Female,disloyal Customer,18,Business travel,Eco,920,1,1,1,2,3,1,3,3,3,4,5,3,5,3,18,0,neutralordissatisfied
